Date,Nifty 50_Open,Nifty 50_High,Nifty 50_Low,Nifty 50_Close,Nifty 50_Volume
13-03-2007,3735.3,3775.9,3717.2,3770.6,76580000
14-03-2007,3768.4,3768.4,3623.0,3641.1,82020000
15-03-2007,3644.9,3711.1,3630.6,3643.6,73330000
16-03-2007,3639.4,3683.6,3573.9,3608.6,60520000
19-03-2007,3611.3,3683.4,3602.9,3678.9,45710000
20-03-2007,3680.4,3725.0,3676.7,3697.6,69480000
21-03-2007,3697.7,3771.2,3680.6,3764.6,72870000
22-03-2007,3764.5,3881.0,3764.5,3875.9,89000000
23-03-2007,3876.8,3901.8,3850.8,3861.1,85380000
26-03-2007,3863.5,3885.5,3768.3,3820.0,66320000
28-03-2007,3818.8,3830.3,3753.0,3761.1,78530000
29-03-2007,3759.2,3805.9,3750.4,3798.1,106710000
30-03-2007,3788.9,3832.2,3785.3,3821.6,75880000
02-04-2007,3820.0,3820.0,3617.0,3633.6,74490000
03-04-2007,3633.9,3703.1,3632.2,3690.7,63210000
04-04-2007,3689.8,3751.4,3689.8,3733.3,73930000
05-04-2007,3735.2,3771.5,3709.2,3752.0,75320000
09-04-2007,3752.9,3850.9,3747.3,3843.5,65500000
10-04-2007,3844.2,3858.4,3819.3,3848.2,77790000
11-04-2007,3848.4,3876.4,3844.8,3862.7,89110000
12-04-2007,3861.9,3861.9,3811.3,3829.9,69270000
13-04-2007,3830.4,3924.6,3828.5,3917.4,89060000
16-04-2007,3920.5,4016.8,3920.5,4013.4,85020000
17-04-2007,4014.4,4030.0,3976.3,3985.0,83030000
18-04-2007,3989.6,4039.3,3981.8,4011.6,73770000
19-04-2007,3998.5,4011.0,3933.4,3997.7,75740000
20-04-2007,4000.3,4090.1,3995.5,4083.6,96490000
23-04-2007,4083.6,4122.4,4075.2,4085.1,85680000
24-04-2007,4085.1,4162.2,4057.7,4141.8,101660000
25-04-2007,4134.3,4173.3,4114.4,4167.3,96190000
26-04-2007,4170.1,4217.9,4143.3,4177.9,111620000
27-04-2007,4182.0,4182.0,4074.3,4083.5,83110000
30-04-2007,4081.6,4096.9,4028.9,4087.9,74100000
03-05-2007,4089.5,4161.2,4080.8,4150.9,79370000
04-05-2007,4168.9,4180.9,4109.7,4117.4,67370000
07-05-2007,4117.5,4157.7,4103.6,4111.2,62920000
08-05-2007,4111.3,4136.1,4066.4,4077.0,71940000
09-05-2007,4077.3,4087.8,4030.6,4079.3,65550000
10-05-2007,4079.6,4134.2,4057.6,4066.8,74020000
11-05-2007,4070.2,4094.7,3981.2,4076.7,101590000
14-05-2007,4078.8,4151.3,4072.5,4134.3,95130000
15-05-2007,4134.3,4150.5,4102.5,4120.3,82690000
16-05-2007,4125.4,4181.0,4113.1,4171.0,86970000
17-05-2007,4172.1,4232.5,4172.1,4219.6,91720000
18-05-2007,4216.5,4228.5,4177.0,4214.5,68600000
21-05-2007,4217.7,4269.4,4217.6,4260.9,92550000
22-05-2007,4263.1,4281.6,4234.1,4278.1,85010000
23-05-2007,4279.6,4291.4,4231.1,4246.2,84520000
24-05-2007,4246.2,4250.9,4189.1,4204.9,79310000
25-05-2007,4197.9,4256.4,4141.4,4248.2,87030000
28-05-2007,4248.4,4295.6,4242.8,4256.6,82690000
29-05-2007,4257.6,4298.9,4248.9,4293.3,70650000
30-05-2007,4292.7,4301.6,4241.4,4249.7,88080000
31-05-2007,4250.3,4306.8,4250.3,4295.8,105560000
01-06-2007,4296.1,4325.8,4288.6,4297.1,72920000
04-06-2007,4300.7,4363.0,4256.5,4267.1,81070000
05-06-2007,4268.9,4292.5,4249.1,4284.7,77380000
06-06-2007,4285.8,4324.1,4191.0,4198.3,83440000
07-06-2007,4197.6,4230.1,4130.5,4179.5,85730000
08-06-2007,4179.5,4195.2,4126.1,4145.0,101080000
11-06-2007,4183.8,4205.2,4135.0,4145.6,82510000
